run,iteration,fitness_max,fitness_min,fitness_median,fitness_mean,fitness_std,fitness_max_0,fitness_min_0,fitness_median_0,fitness_mean_0,fitness_std_0,sure_count_0
3,2,0.04764969274401665,0.0022148354910314083,0.011471464298665524,0.014810924418270588,0.009366706945002079,0.04764969274401665,0.0022148354910314083,0.011471464298665524,0.014810924418270588,0.009366706945002079,0
3,3,0.058318424969911575,0.0045321229845285416,0.02396606281399727,0.02439304068684578,0.01291682943701744,0.058318424969911575,0.0045321229845285416,0.02396606281399727,0.02439304068684578,0.01291682943701744,0
3,4,0.11433735489845276,0.004972243681550026,0.030420027673244476,0.03427178040146828,0.023495880886912346,0.11433735489845276,0.004972243681550026,0.030420027673244476,0.03427178040146828,0.023495880886912346,0
3,5,0.2167356312274933,0.005298006813973188,0.03533308207988739,0.0567060187458992,0.05249713733792305,0.2167356312274933,0.005298006813973188,0.03533308207988739,0.0567060187458992,0.05249713733792305,0
3,6,0.2551681697368622,0.006577266845852137,0.0902729257941246,0.10258088260889053,0.07252826541662216,0.2551681697368622,0.006577266845852137,0.0902729257941246,0.10258088260889053,0.07252826541662216,0
3,7,0.2580360472202301,0.009113817475736141,0.09716331213712692,0.11093299090862274,0.07225274294614792,0.2580360472202301,0.009113817475736141,0.09716331213712692,0.11093299090862274,0.07225274294614792,0
3,8,0.255184143781662,0.0373229943215847,0.11338134109973907,0.12983502447605133,0.0717952698469162,0.255184143781662,0.0373229943215847,0.11338134109973907,0.12983502447605133,0.0717952698469162,0
3,9,0.2551810145378113,0.02738170698285103,0.13286460936069489,0.13879142701625824,0.061270516365766525,0.2551810145378113,0.02738170698285103,0.13286460936069489,0.13879142701625824,0.061270516365766525,0
3,10,0.2889649569988251,0.030964385718107224,0.14532874524593353,0.1415756642818451,0.06641712784767151,0.2889649569988251,0.030964385718107224,0.14532874524593353,0.1415756642818451,0.06641712784767151,0
3,11,0.2889649569988251,0.01932845078408718,0.1536518782377243,0.1484033316373825,0.06845812499523163,0.2889649569988251,0.01932845078408718,0.1536518782377243,0.1484033316373825,0.06845812499523163,0
3,12,0.30420246720314026,0.04377895966172218,0.19616888463497162,0.18865151703357697,0.07138331234455109,0.30420246720314026,0.04377895966172218,0.19616888463497162,0.18865151703357697,0.07138331234455109,0
3,13,0.33162012696266174,0.018780283629894257,0.19998295605182648,0.20280541479587555,0.09012854844331741,0.33162012696266174,0.018780283629894257,0.19998295605182648,0.20280541479587555,0.09012854844331741,0
3,14,0.3988964259624481,0.05619966238737106,0.2363680601119995,0.22726593911647797,0.07906516641378403,0.3988964259624481,0.05619966238737106,0.2363680601119995,0.22726593911647797,0.07906516641378403,0
3,15,0.3995629549026489,0.07322228699922562,0.1843828409910202,0.22274748980998993,0.0981200709939003,0.3995629549026489,0.07322228699922562,0.1843828409910202,0.22274748980998993,0.0981200709939003,0
3,16,0.4764774441719055,0.011832240968942642,0.2440948337316513,0.24641746282577515,0.1286485493183136,0.4764774441719055,0.011832240968942642,0.2440948337316513,0.24641746282577515,0.1286485493183136,0
3,17,0.48002105951309204,0.04364711791276932,0.3048524558544159,0.28684741258621216,0.1146731823682785,0.48002105951309204,0.04364711791276932,0.3048524558544159,0.28684741258621216,0.1146731823682785,0
3,18,0.4764774441719055,0.07956015318632126,0.32210469245910645,0.30341610312461853,0.1187543049454689,0.4764774441719055,0.07956015318632126,0.32210469245910645,0.30341610312461853,0.1187543049454689,0
3,19,0.4838654696941376,0.033323027193546295,0.24905526638031006,0.2603815793991089,0.14700651168823242,0.4838654696941376,0.033323027193546295,0.24905526638031006,0.2603815793991089,0.14700651168823242,1
4,0,0.011315147392451763,0.00021316375932656229,0.0018093213438987732,0.002687879139557481,0.00245777890086174,0.011315147392451763,0.00021316375932656229,0.0018093213438987732,0.002687879139557481,0.00245777890086174,0
4,1,0.011491108685731888,0.0008966322056949139,0.0036448256578296423,0.00483043072745204,0.0030318554490804672,0.011491108685731888,0.0008966322056949139,0.0036448256578296423,0.00483043072745204,0.0030318554490804672,0
4,2,0.01740076206624508,0.003026018850505352,0.008427836932241917,0.00860198400914669,0.0034487093798816204,0.01740076206624508,0.003026018850505352,0.008427836932241917,0.00860198400914669,0.0034487093798816204,0
4,3,0.05438558757305145,0.00167283124756068,0.012038948945701122,0.01386474072933197,0.009456847794353962,0.05438558757305145,0.00167283124756068,0.012038948945701122,0.01386474072933197,0.009456847794353962,0
4,4,0.0794268473982811,0.0049775452353060246,0.01662176102399826,0.021786825731396675,0.017080998048186302,0.0794268473982811,0.0049775452353060246,0.01662176102399826,0.021786825731396675,0.017080998048186302,0
4,5,0.11490027606487274,0.005133921280503273,0.02830490469932556,0.03535088151693344,0.02533538267016411,0.11490027606487274,0.005133921280503273,0.02830490469932556,0.03535088151693344,0.02533538267016411,0
4,6,0.11640659719705582,0.002885855734348297,0.039845824241638184,0.04398783668875694,0.029524249956011772,0.11640659719705582,0.002885855734348297,0.039845824241638184,0.04398783668875694,0.029524249956011772,0
4,7,0.11640659719705582,0.006898186635226011,0.03325290232896805,0.04664428532123566,0.03080468252301216,0.11640659719705582,0.006898186635226011,0.03325290232896805,0.04664428532123566,0.03080468252301216,0
4,8,0.11490628868341446,0.0070039439015090466,0.0520225428044796,0.052757810801267624,0.030240248888731003,0.11490628868341446,0.0070039439015090466,0.0520225428044796,0.052757810801267624,0.030240248888731003,0
4,9,0.13162454962730408,0.01514043752104044,0.06173503398895264,0.06778844445943832,0.0334392674267292,0.13162454962730408,0.01514043752104044,0.06173503398895264,0.06778844445943832,0.0334392674267292,0
4,10,0.14571745693683624,0.017399705946445465,0.057104770094156265,0.06592544913291931,0.03759171813726425,0.14571745693683624,0.017399705946445465,0.057104770094156265,0.06592544913291931,0.03759171813726425,0
4,11,0.19982348382472992,0.011264480650424957,0.07465402036905289,0.08837172389030457,0.0491737462580204,0.19982348382472992,0.011264480650424957,0.07465402036905289,0.08837172389030457,0.0491737462580204,0
4,12,0.2178676426410675,0.006896275095641613,0.0747685506939888,0.08478318899869919,0.06392654776573181,0.2178676426410675,0.006896275095641613,0.0747685506939888,0.08478318899869919,0.06392654776573181,0
4,13,0.2581022381782532,0.012982049956917763,0.11542564630508423,0.12525857985019684,0.06827234476804733,0.2581022381782532,0.012982049956917763,0.11542564630508423,0.12525857985019684,0.06827234476804733,0
4,14,0.2609926760196686,0.03171596676111221,0.10646183043718338,0.11764326691627502,0.07528065145015717,0.2609926760196686,0.03171596676111221,0.10646183043718338,0.11764326691627502,0.07528065145015717,0
4,15,0.42429494857788086,0.006580019369721413,0.1459101438522339,0.14924438297748566,0.10386576503515244,0.42429494857788086,0.006580019369721413,0.1459101438522339,0.14924438297748566,0.10386576503515244,0
4,16,0.4172171354293823,0.04373526573181152,0.23968853056430817,0.22402909398078918,0.10454537719488144,0.4172171354293823,0.04373526573181152,0.23968853056430817,0.22402909398078918,0.10454537719488144,0
5,0,0.011312410235404968,0.00021984642080496997,0.001569088432006538,0.0022402906324714422,0.0022171104792505503,0.011312410235404968,0.00021984642080496997,0.001569088432006538,0.0022402906324714422,0.0022171104792505503,0
5,1,0.01584041677415371,0.0008827917627058923,0.004753047600388527,0.005629220046103001,0.003965142648667097,0.01584041677415371,0.0008827917627058923,0.004753047600388527,0.005629220046103001,0.003965142648667097,0
5,2,0.01850956305861473,0.002470833482220769,0.0070936367847025394,0.008767624385654926,0.004432110581547022,0.01850956305861473,0.002470833482220769,0.0070936367847025394,0.008767624385654926,0.004432110581547022,0
5,3,0.01968550495803356,0.003591607790440321,0.012231762520968914,0.01261577382683754,0.00416251365095377,0.01968550495803356,0.003591607790440321,0.012231762520968914,0.01261577382683754,0.00416251365095377,0
5,4,0.024009080603718758,0.004067836329340935,0.014017763547599316,0.014197664335370064,0.004939698614180088,0.024009080603718758,0.004067836329340935,0.014017763547599316,0.014197664335370064,0.004939698614180088,0
5,5,0.03106953576207161,0.008286993950605392,0.016627229750156403,0.01718802936375141,0.0056964317336678505,0.03106953576207161,0.008286993950605392,0.016627229750156403,0.01718802936375141,0.0056964317336678505,0
5,6,0.03297358751296997,0.005374546628445387,0.02157941460609436,0.02132103405892849,0.007646140642464161,0.03297358751296997,0.005374546628445387,0.02157941460609436,0.02132103405892849,0.007646140642464161,0
5,7,0.03946958854794502,0.00364805874414742,0.01938835345208645,0.02145526558160782,0.010401247069239616,0.03946958854794502,0.00364805874414742,0.01938835345208645,0.02145526558160782,0.010401247069239616,0
5,8,0.04586024582386017,0.008431507274508476,0.02544490247964859,0.026020817458629608,0.010106795467436314,0.04586024582386017,0.008431507274508476,0.02544490247964859,0.026020817458629608,0.010106795467436314,0
5,9,0.055459219962358475,0.007690615486353636,0.032479722052812576,0.030437564477324486,0.012384165078401566,0.055459219962358475,0.007690615486353636,0.032479722052812576,0.030437564477324486,0.012384165078401566,0
5,10,0.06425796449184418,0.008052079938352108,0.03610817715525627,0.03447401523590088,0.017207935452461243,0.06425796449184418,0.008052079938352108,0.03610817715525627,0.03447401523590088,0.017207935452461243,0
5,11,0.07008573412895203,0.014028227888047695,0.043154411017894745,0.04400080069899559,0.014684726484119892,0.07008573412895203,0.014028227888047695,0.043154411017894745,0.04400080069899559,0.014684726484119892,0
5,12,0.07311837375164032,0.012609426863491535,0.04516851529479027,0.04435307905077934,0.020557086914777756,0.07311837375164032,0.012609426863491535,0.04516851529479027,0.04435307905077934,0.020557086914777756,0
5,13,0.10429683327674866,0.01182317454367876,0.03950832784175873,0.048322007060050964,0.026754915714263916,0.10429683327674866,0.01182317454367876,0.03950832784175873,0.048322007060050964,0.026754915714263916,0
5,14,0.12850414216518402,0.01992754079401493,0.06810177862644196,0.06804948300123215,0.029807569459080696,0.12850414216518402,0.01992754079401493,0.06810177862644196,0.06804948300123215,0.029807569459080696,0
5,15,0.13532885909080505,0.008973060175776482,0.0722351148724556,0.07107666879892349,0.03511220961809158,0.13532885909080505,0.008973060175776482,0.0722351148724556,0.07107666879892349,0.03511220961809158,0
5,16,0.13352830708026886,0.006282040383666754,0.07319203019142151,0.07015185803174973,0.03848075121641159,0.13352830708026886,0.006282040383666754,0.07319203019142151,0.07015185803174973,0.03848075121641159,0
5,17,0.14651291072368622,0.008437847718596458,0.08105984330177307,0.08369509130716324,0.037464093416929245,0.14651291072368622,0.008437847718596458,0.08105984330177307,0.08369509130716324,0.037464093416929245,0
5,18,0.1906965672969818,0.007212483324110508,0.08572177588939667,0.0900346115231514,0.04667213559150696,0.1906965672969818,0.007212483324110508,0.08572177588939667,0.0900346115231514,0.04667213559150696,0
5,19,0.1906965672969818,0.025032246485352516,0.1044984757900238,0.10386935621500015,0.043406665325164795,0.1906965672969818,0.025032246485352516,0.1044984757900238,0.10386935621500015,0.043406665325164795,0
5,20,0.19552861154079437,0.03919839486479759,0.12180178612470627,0.11848918348550797,0.0441247895359993,0.19552861154079437,0.03919839486479759,0.12180178612470627,0.11848918348550797,0.0441247895359993,0
5,21,0.22698983550071716,0.008726215921342373,0.11055231094360352,0.11460385471582413,0.06522236764431,0.22698983550071716,0.008726215921342373,0.11055231094360352,0.11460385471582413,0.06522236764431,0
5,22,0.23828469216823578,0.0209242794662714,0.13020184636116028,0.13053838908672333,0.06580782681703568,0.23828469216823578,0.0209242794662714,0.13020184636116028,0.13053838908672333,0.06580782681703568,0
5,23,0.2772819995880127,0.039566993713378906,0.11955861002206802,0.1332012563943863,0.06762412190437317,0.2772819995880127,0.039566993713378906,0.11955861002206802,0.1332012563943863,0.06762412190437317,0
5,24,0.27726250886917114,0.059015508741140366,0.1469712257385254,0.15530996024608612,0.06039152294397354,0.27726250886917114,0.059015508741140366,0.1469712257385254,0.15530996024608612,0.06039152294397354,0
5,25,0.3019200265407562,0.016570717096328735,0.1563948541879654,0.15245388448238373,0.08245790749788284,0.3019200265407562,0.016570717096328735,0.1563948541879654,0.15245388448238373,0.08245790749788284,0
5,26,0.31978675723075867,0.01164113637059927,0.15425938367843628,0.16449902951717377,0.08985850214958191,0.31978675723075867,0.01164113637059927,0.15425938367843628,0.16449902951717377,0.08985850214958191,0
5,27,0.3171447515487671,0.024589117616415024,0.23477698862552643,0.22347180545330048,0.07689640671014786,0.3171447515487671,0.024589117616415024,0.23477698862552643,0.22347180545330048,0.07689640671014786,0
5,28,0.31388235092163086,0.0456831231713295,0.1728147268295288,0.17838938534259796,0.0775473564863205,0.31388235092163086,0.0456831231713295,0.1728147268295288,0.17838938534259796,0.0775473564863205,0
5,29,0.3131072521209717,0.0120286475867033,0.1424589604139328,0.15948982536792755,0.08596748858690262,0.3131072521209717,0.0120286475867033,0.1424589604139328,0.15948982536792755,0.08596748858690262,0
5,30,0.3131072521209717,0.008306272327899933,0.17401723563671112,0.1716797947883606,0.08946200460195541,0.3131072521209717,0.008306272327899933,0.17401723563671112,0.1716797947883606,0.08946200460195541,0
5,31,0.4058667719364166,0.0631522461771965,0.20285727083683014,0.21946188807487488,0.09012773633003235,0.4058667719364166,0.0631522461771965,0.20285727083683014,0.21946188807487488,0.09012773633003235,0
5,32,0.43811652064323425,0.0319506898522377,0.23605865240097046,0.234274759888649,0.10574015974998474,0.43811652064323425,0.0319506898522377,0.23605865240097046,0.234274759888649,0.10574015974998474,0
5,33,0.43811652064323425,0.04752497375011444,0.1467316895723343,0.187118798494339,0.10865289717912674,0.43811652064323425,0.04752497375011444,0.1467316895723343,0.187118798494339,0.10865289717912674,0
5,34,0.43811652064323425,0.01847481168806553,0.19129739701747894,0.21667470037937164,0.11657365411520004,0.43811652064323425,0.01847481168806553,0.19129739701747894,0.21667470037937164,0.11657365411520004,0
5,35,0.4712597727775574,0.03652394190430641,0.188768208026886,0.216813325881958,0.12822650372982025,0.4712597727775574,0.03652394190430641,0.188768208026886,0.216813325881958,0.12822650372982025,0
5,36,0.4635072648525238,0.0070005604065954685,0.23337985575199127,0.26789721846580505,0.11983809620141983,0.4635072648525238,0.0070005604065954685,0.23337985575199127,0.26789721846580505,0.11983809620141983,0
5,37,0.4712597727775574,0.047646019607782364,0.28138700127601624,0.28262344002723694,0.11552433669567108,0.4712597727775574,0.047646019607782364,0.28138700127601624,0.28262344002723694,0.11552433669567108,0
6,0,0.009959081187844276,0.0003859139687847346,0.0015721915988251567,0.002646854380145669,0.002585924696177244,0.009959081187844276,0.0003859139687847346,0.0015721915988251567,0.002646854380145669,0.002585924696177244,0
6,1,0.03210144490003586,0.000720679119694978,0.004978674463927746,0.007275712676346302,0.007247280329465866,0.03210144490003586,0.000720679119694978,0.004978674463927746,0.007275712676346302,0.007247280329465866,0
6,2,0.04324089735746384,0.0015231348806992173,0.018622230738401413,0.018284466117620468,0.012302445247769356,0.04324089735746384,0.0015231348806992173,0.018622230738401413,0.018284466117620468,0.012302445247769356,0
6,3,0.09038273245096207,0.0014543489087373018,0.024280408397316933,0.02638091892004013,0.01816672645509243,0.09038273245096207,0.0014543489087373018,0.024280408397316933,0.02638091892004013,0.01816672645509243,0
6,4,0.12062539905309677,0.004326927475631237,0.025657666847109795,0.03674450144171715,0.03129345551133156,0.12062539905309677,0.004326927475631237,0.025657666847109795,0.03674450144171715,0.03129345551133156,0
6,5,0.16017656028270721,0.0030732573941349983,0.05163303390145302,0.06607924401760101,0.04271872341632843,0.16017656028270721,0.0030732573941349983,0.05163303390145302,0.06607924401760101,0.04271872341632843,0
6,6,0.259819895029068,0.014932379126548767,0.10375399887561798,0.10791705548763275,0.05627627670764923,0.259819895029068,0.014932379126548767,0.10375399887561798,0.10791705548763275,0.05627627670764923,0
6,7,0.2884487807750702,0.010154464282095432,0.1365930587053299,0.15248002111911774,0.07187213748693466,0.2884487807750702,0.010154464282095432,0.1365930587053299,0.15248002111911774,0.07187213748693466,0
7,0,0.008424288593232632,0.00022162593086250126,0.001597140566445887,0.0023374774027615786,0.0019550644792616367,0.008424288593232632,0.00022162593086250126,0.001597140566445887,0.0023374774027615786,0.0019550644792616367,0
7,1,0.022126933559775352,0.0007094937609508634,0.004130509681999683,0.0060038273222744465,0.006070982199162245,0.022126933559775352,0.0007094937609508634,0.004130509681999683,0.0060038273222744465,0.006070982199162245,0
7,2,0.05483580008149147,0.0005356007604859769,0.009983940050005913,0.01169377751648426,0.010239123366773129,0.05483580008149147,0.0005356007604859769,0.009983940050005913,0.01169377751648426,0.010239123366773129,0
7,3,0.0928761437535286,0.0006360647385008633,0.012393723241984844,0.023577319458127022,0.026110881939530373,0.0928761437535286,0.0006360647385008633,0.012393723241984844,0.023577319458127022,0.026110881939530373,0
7,4,0.11587563902139664,0.00555039756000042,0.03293630853295326,0.04319251701235771,0.030741391703486443,0.11587563902139664,0.00555039756000042,0.03293630853295326,0.04319251701235771,0.030741391703486443,0
7,5,0.2836446762084961,0.005628370679914951,0.08615489304065704,0.09078328311443329,0.07151828706264496,0.2836446762084961,0.005628370679914951,0.08615489304065704,0.09078328311443329,0.07151828706264496,0
7,6,0.37551602721214294,0.012401614338159561,0.08676613122224808,0.11508623510599136,0.09711459279060364,0.37551602721214294,0.012401614338159561,0.08676613122224808,0.11508623510599136,0.09711459279060364,0
8,0,0.008437505923211575,0.00015349216118920594,0.0012060942826792598,0.002099502831697464,0.0018425092566758394,0.008437505923211575,0.00015349216118920594,0.0012060942826792598,0.002099502831697464,0.0018425092566758394,0
8,1,0.017757032066583633,0.0006875998806208372,0.003581157885491848,0.004726834129542112,0.003928070887923241,0.017757032066583633,0.0006875998806208372,0.003581157885491848,0.004726834129542112,0.003928070887923241,0
8,2,0.02775011584162712,0.0009251126321032643,0.010511697269976139,0.011653134599328041,0.006487442180514336,0.02775011584162712,0.0009251126321032643,0.010511697269976139,0.011653134599328041,0.006487442180514336,0
8,3,0.047718364745378494,0.0011497506638988853,0.01127331517636776,0.016209732741117477,0.01094067469239235,0.047718364745378494,0.0011497506638988853,0.01127331517636776,0.016209732741117477,0.01094067469239235,0
8,4,0.06523500382900238,0.007193093653768301,0.022382592782378197,0.02620464563369751,0.01340578030794859,0.06523500382900238,0.007193093653768301,0.022382592782378197,0.02620464563369751,0.01340578030794859,0
8,5,0.06728538870811462,0.0016995514743030071,0.02711687609553337,0.030688533559441566,0.0180269293487072,0.06728538870811462,0.0016995514743030071,0.02711687609553337,0.030688533559441566,0.0180269293487072,0
8,6,0.0682259127497673,0.007221920881420374,0.04026131331920624,0.0407397635281086,0.018007131293416023,0.0682259127497673,0.007221920881420374,0.04026131331920624,0.0407397635281086,0.018007131293416023,0
8,7,0.10979241877794266,0.008686510846018791,0.0524003766477108,0.049575794488191605,0.026463612914085388,0.10979241877794266,0.008686510846018791,0.0524003766477108,0.049575794488191605,0.026463612914085388,0
8,8,0.11528900265693665,0.0034279427491128445,0.053137633949518204,0.05548727512359619,0.03025071695446968,0.11528900265693665,0.0034279427491128445,0.053137633949518204,0.05548727512359619,0.03025071695446968,0
8,9,0.12914606928825378,0.010475823655724525,0.06231316179037094,0.07217240333557129,0.034254372119903564,0.12914606928825378,0.010475823655724525,0.06231316179037094,0.07217240333557129,0.034254372119903564,0
8,10,0.17663420736789703,0.008553667925298214,0.0758802592754364,0.08838792145252228,0.04303659126162529,0.17663420736789703,0.008553667925298214,0.0758802592754364,0.08838792145252228,0.04303659126162529,0
8,11,0.17663420736789703,0.01953931339085102,0.08043231815099716,0.09076783061027527,0.047301869839429855,0.17663420736789703,0.01953931339085102,0.08043231815099716,0.09076783061027527,0.047301869839429855,0
8,12,0.193255215883255,0.007001588121056557,0.11411722004413605,0.11625194549560547,0.0550483763217926,0.193255215883255,0.007001588121056557,0.11411722004413605,0.11625194549560547,0.0550483763217926,0
8,13,0.23648449778556824,0.03940749913454056,0.15152695775032043,0.14978572726249695,0.04444573074579239,0.23648449778556824,0.03940749913454056,0.15152695775032043,0.14978572726249695,0.04444573074579239,0
8,14,0.3866979777812958,0.025093453004956245,0.16042086482048035,0.16045328974723816,0.07564494013786316,0.3866979777812958,0.025093453004956245,0.16042086482048035,0.16045328974723816,0.07564494013786316,0
9,0,0.02325679548084736,0.00021647682297043502,0.0015971610555425286,0.003138488857075572,0.0047983648255467415,0.02325679548084736,0.00021647682297043502,0.0015971610555425286,0.003138488857075572,0.0047983648255467415,0
9,1,0.05588066205382347,0.0004238068941049278,0.00307428534142673,0.010171281173825264,0.015444202348589897,0.05588066205382347,0.0004238068941049278,0.00307428534142673,0.010171281173825264,0.015444202348589897,0
9,2,0.09720445424318314,0.0013880438636988401,0.02150041051208973,0.030866611748933792,0.02467058226466179,0.09720445424318314,0.0013880438636988401,0.02150041051208973,0.030866611748933792,0.02467058226466179,0
9,3,0.14109587669372559,0.013607321307063103,0.05588066205382347,0.05996600538492203,0.02619803324341774,0.14109587669372559,0.013607321307063103,0.05588066205382347,0.05996600538492203,0.02619803324341774,0
9,4,0.16433043777942657,0.0051241181790828705,0.07757922261953354,0.07593198865652084,0.03770006448030472,0.16433043777942657,0.0051241181790828705,0.07757922261953354,0.07593198865652084,0.03770006448030472,0
9,5,0.17167361080646515,0.003648375626653433,0.10193296521902084,0.0997069850564003,0.04747661203145981,0.17167361080646515,0.003648375626653433,0.10193296521902084,0.0997069850564003,0.04747661203145981,0
9,6,0.2815321683883667,0.010931593365967274,0.12346164137125015,0.12091372162103653,0.05787920579314232,0.2815321683883667,0.010931593365967274,0.12346164137125015,0.12091372162103653,0.05787920579314232,0
9,7,0.32700100541114807,0.02294914796948433,0.15718388557434082,0.15516501665115356,0.06402024626731873,0.32700100541114807,0.02294914796948433,0.15718388557434082,0.15516501665115356,0.06402024626731873,0
9,8,0.3926067650318146,0.012534549459815025,0.16863690316677094,0.16895708441734314,0.10860861837863922,0.3926067650318146,0.012534549459815025,0.16863690316677094,0.16895708441734314,0.10860861837863922,0
9,9,0.392454594373703,0.00467645050957799,0.21843886375427246,0.2064654380083084,0.12441395968198776,0.392454594373703,0.00467645050957799,0.21843886375427246,0.2064654380083084,0.12441395968198776,0
9,10,0.40437445044517517,0.010751333087682724,0.2859220504760742,0.23957547545433044,0.12125571072101593,0.40437445044517517,0.010751333087682724,0.2859220504760742,0.23957547545433044,0.12125571072101593,0
9,11,0.39698871970176697,0.0013865294167771935,0.27482086420059204,0.23685406148433685,0.12664708495140076,0.39698871970176697,0.0013865294167771935,0.27482086420059204,0.23685406148433685,0.12664708495140076,0
10,0,0.004606144968420267,0.00022865834762342274,0.0014774365117773414,0.001692273304797709,0.0010110692819580436,0.004606144968420267,0.00022865834762342274,0.0014774365117773414,0.001692273304797709,0.0010110692819580436,0
10,1,0.01608268730342388,0.0008165870094671845,0.003373802173882723,0.00382783985696733,0.0029644789174199104,0.01608268730342388,0.0008165870094671845,0.003373802173882723,0.00382783985696733,0.0029644789174199104,0
10,2,0.017628174275159836,0.0006561350310221314,0.005972675979137421,0.007484938018023968,0.004974784795194864,0.017628174275159836,0.0006561350310221314,0.005972675979137421,0.007484938018023968,0.004974784795194864,0
10,3,0.026178741827607155,0.0024338155053555965,0.008425398729741573,0.010968687012791634,0.006472138687968254,0.026178741827607155,0.0024338155053555965,0.008425398729741573,0.010968687012791634,0.006472138687968254,0
10,4,0.04044092819094658,0.005809540394693613,0.014444932341575623,0.016059312969446182,0.00797942653298378,0.04044092819094658,0.005809540394693613,0.014444932341575623,0.016059312969446182,0.00797942653298378,0
10,5,0.06371758133172989,0.003999794367700815,0.015334580093622208,0.02157720923423767,0.015148072503507137,0.06371758133172989,0.003999794367700815,0.015334580093622208,0.02157720923423767,0.015148072503507137,0
10,6,0.08166933804750443,0.006479714065790176,0.030867446213960648,0.03363698348402977,0.01751348003745079,0.08166933804750443,0.006479714065790176,0.030867446213960648,0.03363698348402977,0.01751348003745079,0
